claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key,selection_score,selection_reason,review_priority,review_set
AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_f7441c7d7a_group_summary_ventricle_csf,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_MMSE_f7441c7d7a,group_summary,group_enrichment,AIBL_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,mmse,age; sex,1291,64,,,ventricle_csf,ventricle_csf,,,,lower,mean_abs_t,7.77037081735474,-0.1791502270774524,,,,"MMSE-associated effects are concentrated in ventricular/CSF-related regions, where 6/10 regions meet support criteria.","MMSE-associated effects are concentrated in ventricular/CSF-related regions, where 6/10 regions meet support criteria.",True,supported,2,stable_and_transferable,insufficient,True,False,0.9679705476300048,0.9679705476300048,0.9047619047619048,0.9047619047619048,strong,,0.4054304056271311,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,stable,strong,stable_and_transferable,0.9679705476300048,0.9047619047619048,1.0,,0.4054304056271311,mmse,stable_and_transferable,volume,AIBL_baseline,group summary|group enrichment|mmse|volume|nan|lower|mmse associated effects are concentrated in ventricular csf related regions where 6 10 regions meet support criteria,7,claim_level:group_summary,41,main_expert
AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_227148901e_group_summary_corpus_callosum,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_AGE_227148901e,group_summary,group_enrichment,AIBL_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,age,sex,1298,64,,,corpus_callosum,corpus_callosum,,,,lower,mean_abs_t,8.644577026693984,-0.2344775617755127,,,,"Age-associated effects are concentrated in corpus callosum regions, where 4/5 regions meet support criteria.","Age-associated effects are concentrated in corpus callosum regions, where 4/5 regions meet support criteria.",True,supported,2,stable_and_transferable,insufficient,True,False,0.9496548550391168,0.9496548550391168,0.6,0.6,strong,,0.4400297081046349,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,stable,strong,stable_and_transferable,0.9496548550391168,0.6,1.0,,0.4400297081046349,age,stable_and_transferable,volume,AIBL_baseline,group summary|group enrichment|age|volume|nan|lower|age associated effects are concentrated in corpus callosum regions where 4 5 regions meet support criteria,7,claim_level:group_summary,42,main_expert
ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146_group_summary_Default,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146,group_summary,group_enrichment,ADNI_SPM_MATCHED,pooled,spm_thickness_schaefer200_7,thickness,spm_cat12,schaefer200_7network,mmse,age; sex; education,2892,202,,,Default,precuneus_pcc,Default,Default,cingulate,higher,mean_abs_t,20.360018637449517,0.3586162472719171,,,,"MMSE-associated effects are concentrated in Default network parcels, where 2/7 regions meet support criteria.","MMSE-associated effects are concentrated in Default network parcels, where 2/7 regions meet support criteria.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9285714285714288,0.8920334556064239,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9285714285714288,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,group summary|group enrichment|mmse|thickness|nan|higher|mmse associated effects are concentrated in default network parcels where 2 7 regions meet support criteria,7,claim_level:group_summary,43,main_expert
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86_group_summary_medial_temporal,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_mci_cn,age; sex; education; icv,997,64,,,medial_temporal,medial_temporal,,,,lower,mean_abs_t,6.759921338491657,-0.4169083794843495,,,,"MCI-versus-CN effects are concentrated in medial temporal structures, where 4/4 regions meet support criteria.","MCI-versus-CN effects are concentrated in medial temporal structures, where 4/4 regions meet support criteria.",True,supported,3,stable_and_transferable,insufficient,True,True,0.94828134525475,0.9068834245831966,0.1428571428571428,0.3714285714285714,moderate,0.6571208851751527,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,moderate,stable_and_transferable,0.94828134525475,0.1428571428571428,0.7647058823529411,0.6571208851751527,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,group summary|group enrichment|diagnosis binary mci cn|volume|nan|lower|mci versus cn effects are concentrated in medial temporal structures where 4 4 regions meet support criteria,7,claim_level:group_summary,44,main_expert
OASIS1_BASELINE_FS8_CORTICAL_VOLUME_MMSE_5e704a8ccb_group_summary_temporal,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_MMSE_5e704a8ccb,group_summary,group_enrichment,OASIS1_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,mmse,age; sex; education,235,68,,,temporal,temporal,,,temporal,higher,mean_abs_t,4.4344187438337,0.2630943541374118,,,,"MMSE-associated effects are concentrated in temporal regions, where 12/18 regions meet support criteria.","MMSE-associated effects are concentrated in temporal regions, where 12/18 regions meet support criteria.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.7649349162117799,0.7324674581058899,0.6666666666666666,0.8333333333333333,strong,,0.392566854921748,E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,stable,strong,stable_and_transferable,0.7649349162117799,0.6666666666666666,1.0,,0.392566854921748,mmse,stable_and_transferable,volume,OASIS1_baseline,group summary|group enrichment|mmse|volume|nan|higher|mmse associated effects are concentrated in temporal regions where 12 18 regions meet support criteria,7,claim_level:group_summary,45,main_expert
ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb_group_summary_temporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,group_summary,group_enrichment,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,mmse,age; sex; education; icv,1272,68,,,temporal,temporal,,,temporal,higher,mean_abs_t,11.87045994046021,0.2969596004972541,,,,"MMSE-associated effects are concentrated in temporal regions, where 14/18 regions meet support criteria.","MMSE-associated effects are concentrated in temporal regions, where 14/18 regions meet support criteria.",True,supported,4,stable_and_transferable,fragile,True,True,0.9082337672252546,0.8322546707170053,0.0526315789473684,0.6666666666666666,strong,,0.392566854921748,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9082337672252546,0.0526315789473684,0.8235294117647058,,0.392566854921748,mmse,high_concordance_fragile_support,volume,ADNI_baseline,group summary|group enrichment|mmse|volume|nan|higher|mmse associated effects are concentrated in temporal regions where 14 18 regions meet support criteria,7,claim_level:group_summary,46,main_expert
AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_2efad00881_ranking_top,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_2efad00881,ranking,feature_ranking,AIBL_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_mci_cn,age; sex,1131,64,,,,,,,,,abs_t_rank,,,,,,"The top-ranked regions for the MCI-versus-CN contrast are Left-Inf-Lat-Vent, Right-Inf-Lat-Vent, Right-Amygdala, Left-Amygdala, Right-Lateral-Ventricle, Right-Hippocampus, Left-Hippocampus, Left-Lateral-Ventricle, CC_Central, CSF.","The top-ranked regions for the MCI-versus-CN contrast are Left-Inf-Lat-Vent, Right-Inf-Lat-Vent, Right-Amygdala, Left-Amygdala, Right-Lateral-Ventricle, Right-Hippocampus, Left-Hippocampus, Left-Lateral-Ventricle, CC_Central, CSF.",True,supported,2,stable_and_transferable,insufficient,True,False,0.8654855039116431,0.8654855039116431,0.6,0.6,moderate,0.6571208851751527,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,stable,moderate,stable_and_transferable,0.8654855039116431,0.6,1.0,0.6571208851751527,,diagnosis_or_cdr,stable_and_transferable,volume,AIBL_baseline,ranking|feature ranking|diagnosis binary mci cn|volume|nan|nan|the top ranked regions for the mci versus cn contrast are left inf lat vent right inf lat vent right amygdala left amygdala right lateral ventricle right hippoc,6,claim_level:ranking,47,main_expert
OASIS1_BASELINE_FS8_CORTICAL_VOLUME_CDR_IMPAIRMENT_9a4bc2fb06_ranking_top,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_CDR_IMPAIRMENT_9a4bc2fb06,ranking,feature_ranking,OASIS1_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_impairment_cdr,age; sex; education,235,68,,,,,,,,,abs_t_rank,,,,,,"The top-ranked regions for CDR-defined impairment are rh_entorhinal, lh_inferiortemporal, lh_entorhinal, lh_middletemporal, rh_middletemporal, lh_precuneus, rh_parahippocampal, rh_precuneus, rh_superiortemporal, lh_inferiorparietal.","The top-ranked regions for CDR-defined impairment are rh_entorhinal, lh_inferiortemporal, lh_entorhinal, lh_middletemporal, rh_middletemporal, lh_precuneus, rh_parahippocampal, rh_precuneus, rh_superiortemporal, lh_inferiorparietal.",True,supported,2,stable_and_transferable,insufficient,True,False,0.793335114707791,0.6466675573538954,0.7391304347826086,0.8695652173913043,moderate,0.6854814814814815,,E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,stable,moderate,stable_and_transferable,0.793335114707791,0.7391304347826086,1.0,0.6854814814814815,,diagnosis_or_cdr,stable_and_transferable,volume,OASIS1_baseline,ranking|feature ranking|diagnosis binary impairment cdr|volume|nan|nan|the top ranked regions for cdr defined impairment are rh entorhinal lh inferiortemporal lh entorhinal lh middletemporal rh middletemporal lh precuneus rh parahi,6,claim_level:ranking,48,main_expert
AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_c7233d1166_ranking_top,AIBL_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_c7233d1166,ranking,feature_ranking,AIBL_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_ad_cn,age; sex,1104,64,,,,,,,,,abs_t_rank,,,,,,"The top-ranked regions for the AD-versus-CN contrast are Left-Inf-Lat-Vent, Right-Inf-Lat-Vent, Left-Hippocampus, Right-Hippocampus, Right-Amygdala, Left-Amygdala, Right-Lateral-Ventricle, Left-Lateral-Ventricle, Right-Accumbens-area, Left-Accumbens-area.","The top-ranked regions for the AD-versus-CN contrast are Left-Inf-Lat-Vent, Right-Inf-Lat-Vent, Left-Hippocampus, Right-Hippocampus, Right-Amygdala, Left-Amygdala, Right-Lateral-Ventricle, Left-Lateral-Ventricle, Right-Accumbens-area, Left-Accumbens-area.",True,supported,2,stable_and_transferable,insufficient,True,False,0.9809940174873448,0.9809940174873448,0.9047619047619048,0.9047619047619048,strong,0.8837495544091634,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,stable,strong,stable_and_transferable,0.9809940174873448,0.9047619047619048,1.0,0.8837495544091634,,diagnosis_or_cdr,stable_and_transferable,volume,AIBL_baseline,ranking|feature ranking|diagnosis binary ad cn|volume|nan|nan|the top ranked regions for the ad versus cn contrast are left inf lat vent right inf lat vent left hippocampus right hippocampus right amygdala left amygdala ri,6,claim_level:ranking,49,main_expert
AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd_ranking_top,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd,ranking,feature_ranking,AIBL_baseline,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,age,sex,1298,202,,,,,,,,,abs_t_rank,,,,,,"The top-ranked regions for age association are LH_Limbic_TempPole_4, RH_Default_PFCdPFCm_2, RH_Limbic_OFC_1, RH_Limbic_OFC_3, LH_SomMot_1, LH_Default_PFC_2, LH_Limbic_TempPole_3, LH_Default_PFC_4, LH_Cont_Cing_1, RH_SalVentAttn_FrOperIns_1.","The top-ranked regions for age association are LH_Limbic_TempPole_4, RH_Default_PFCdPFCm_2, RH_Limbic_OFC_1, RH_Limbic_OFC_3, LH_SomMot_1, LH_Default_PFC_2, LH_Limbic_TempPole_3, LH_Default_PFC_4, LH_Cont_Cing_1, RH_SalVentAttn_FrOperIns_1.",True,supported,4,fragile,insufficient,False,True,0.8999999999999998,0.7,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,moderate,insufficient,fragile,0.8999999999999998,1.0,0.6,,,age,high_concordance_fragile_support,thickness,AIBL_baseline,ranking|feature ranking|age|thickness|nan|nan|the top ranked regions for age association are lh limbic temppole 4 rh default pfcdpfcm 2 rh limbic ofc 1 rh limbic ofc 3 lh sommot 1 lh default pfc 2 lh limbic,6,claim_level:ranking,50,main_expert
ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_MCI_85a5f25df2_ranking_top,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_DX_CN_MCI_85a5f25df2,ranking,feature_ranking,ADNI_baseline,pooled,fastsurfer_cortical_volume,volume,fastsurfer,cortical_regions,diagnosis_binary_mci_cn,age; sex; education; icv,997,68,,,,,,,,,abs_t_rank,,,,,,"The top-ranked regions for the MCI-versus-CN contrast are lh_pericalcarine, rh_pericalcarine, lh_cuneus, rh_postcentral, lh_transversetemporal, rh_paracentral, rh_transversetemporal, lh_paracentral, lh_postcentral, rh_rostralanteriorcingulate.","The top-ranked regions for the MCI-versus-CN contrast are lh_pericalcarine, rh_pericalcarine, lh_cuneus, rh_postcentral, lh_transversetemporal, rh_paracentral, rh_transversetemporal, lh_paracentral, lh_postcentral, rh_rostralanteriorcingulate.",True,supported,1,fragile,fragile,False,True,0.896351136964569,0.896351136964569,0.0256410256410256,0.0256410256410256,weak,0.5672425947566304,,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.896351136964569,0.0256410256410256,0.1875,0.5672425947566304,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,ranking|feature ranking|diagnosis binary mci cn|volume|nan|nan|the top ranked regions for the mci versus cn contrast are lh pericalcarine rh pericalcarine lh cuneus rh postcentral lh transversetemporal rh paracentral rh tra,6,claim_level:ranking,51,main_expert
ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_MMSE_8d0cdf659c_ranking_top,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_MMSE_8d0cdf659c,ranking,feature_ranking,ADNI_baseline,pooled,fastsurfer_cortical_volume,volume,fastsurfer,cortical_regions,mmse,age; sex; education; icv,1272,68,,,,,,,,,abs_t_rank,,,,,,"The top-ranked regions for MMSE association are lh_entorhinal, rh_entorhinal, rh_pericalcarine, lh_pericalcarine, lh_paracentral, rh_caudalanteriorcingulate, rh_paracentral, rh_rostralanteriorcingulate, rh_precentral, rh_postcentral.","The top-ranked regions for MMSE association are lh_entorhinal, rh_entorhinal, rh_pericalcarine, lh_pericalcarine, lh_paracentral, rh_caudalanteriorcingulate, rh_paracentral, rh_rostralanteriorcingulate, rh_precentral, rh_postcentral.",True,supported,1,fragile,fragile,False,True,0.8995744252222306,0.8995744252222306,0.0526315789473684,0.0526315789473684,weak,,0.1332040953584957,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.8995744252222306,0.0526315789473684,0.6470588235294118,,-0.1332040953584957,mmse,high_concordance_fragile_support,volume,ADNI_baseline,ranking|feature ranking|mmse|volume|nan|nan|the top ranked regions for mmse association are lh entorhinal rh entorhinal rh pericalcarine lh pericalcarine lh paracentral rh caudalanteriorcingulate rh parac,6,claim_level:ranking,52,main_expert
OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_LATENT_62bf6939e5_latent_axis_PC1,OASIS1_BASELINE_FS8_SUBCORTICAL_VOLUME_LATENT_62bf6939e5,latent_axis,latent_morphometry_axis,OASIS1_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,,age; sex; education,235,64,,,,,,,,,explained_variance_ratio,0.3873031218765834,,,,,"An unsupervised morphometry axis explains 38.7% of variance and is dominated by SupraTentorialVolNotVent, TotalGrayVol, BrainSegVol, SegmentedTotalIntracranialVol, MaskVol.","An unsupervised morphometry axis explains 38.7% of variance and is dominated by SupraTentorialVolNotVent, TotalGrayVol, BrainSegVol, SegmentedTotalIntracranialVol, MaskVol.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,OASIS1_baseline,latent axis|latent morphometry axis|nan|volume|nan|nan|an unsupervised morphometry axis explains 38 7 of variance and is dominated by supratentorialvolnotvent totalgrayvol brainsegvol segmentedtotalintracranialvol m,4,claim_level:latent_axis,53,main_expert
ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_LATENT_cfc488de72_latent_axis_PC1,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_LATENT_cfc488de72,latent_axis,latent_morphometry_axis,ADNI_baseline,pooled,fastsurfer_cortical_volume,volume,fastsurfer,cortical_regions,,age; sex; education; icv,1299,68,,,,,,,,,explained_variance_ratio,0.8730601361721798,,,,,"An unsupervised morphometry axis explains 87.3% of variance and is dominated by frontal, parietal, and temporal regions.","An unsupervised morphometry axis explains 87.3% of variance and is dominated by frontal, parietal, and temporal regions.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,latent axis|latent morphometry axis|nan|volume|nan|nan|an unsupervised morphometry axis explains 87 3 of variance and is dominated by frontal parietal and temporal regions,4,claim_level:latent_axis,54,main_expert
AIBL_BASELINE_FS8_THICKNESS_YALE696_LATENT_133b99d71f_latent_axis_association_PC2_field_strength,AIBL_BASELINE_FS8_THICKNESS_YALE696_LATENT_133b99d71f,latent_axis_association,latent_axis_association,AIBL_baseline,pooled,fs8_thickness_yale696,thickness,freesurfer8,yale696,field_strength,age; sex,1298,150,,,,,,,,,spearman_or_cohens_d,0.5434706898659045,,,,,The unsupervised morphometry axis differs between group 1 and group 0 with standardized effect 0.543.,The unsupervised morphometry axis differs between group 1 and group 0 with standardized effect 0.543.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,thickness,AIBL_baseline,latent axis association|latent axis association|field strength|thickness|nan|nan|the unsupervised morphometry axis differs between group 1 and group 0 with standardized effect 0 543,4,claim_level:latent_axis_association,55,main_expert
OASIS1_BASELINE_FS8_CORTICAL_VOLUME_LATENT_1d5738ae3a_latent_axis_association_PC3_diagnosis_binary_impairment_cdr,OASIS1_BASELINE_FS8_CORTICAL_VOLUME_LATENT_1d5738ae3a,latent_axis_association,latent_axis_association,OASIS1_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_impairment_cdr,age; sex; education,235,68,,,,,,,,,spearman_or_cohens_d,-0.4143762634198641,,,,,The unsupervised morphometry axis differs between group 1 and group 0 with standardized effect -0.414.,The unsupervised morphometry axis differs between group 1 and group 0 with standardized effect -0.414.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,OASIS1_baseline,latent axis association|latent axis association|diagnosis binary impairment cdr|volume|nan|nan|the unsupervised morphometry axis differs between group 1 and group 0 with standardized effect 0 414,4,claim_level:latent_axis_association,56,main_expert
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_deviation_MCI,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_deviation,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,602,64,,,,,,,,lower,mean_abs_z,9.338417726177305,,,,,"MCI shows normative deviation in subcortical volume, most prominently in Left-vessel, lhCortexVol, SurfaceHoles, rhSurfaceHoles, lhSurfaceHoles, relative to the CN reference.","MCI shows normative deviation in subcortical volume, most prominently in Left-vessel, lhCortexVol, SurfaceHoles, rhSurfaceHoles, lhSurfaceHoles, relative to the CN reference.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative deviation|normative deviation|diagnosis 3class|volume|nan|lower|mci shows normative deviation in subcortical volume most prominently in left vessel lhcortexvol surfaceholes rhsurfaceholes lhsurfaceholes relative to the cn re,4,claim_level:normative_deviation,57,main_expert
ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_NORMATIVE_DX_3663c3e867_normative_deviation_AD,ADNI_BASELINE_FASTSURFER_CORTICAL_VOLUME_NORMATIVE_DX_3663c3e867,normative_deviation,normative_deviation,ADNI_baseline,pooled,fastsurfer_cortical_volume,volume,fastsurfer,cortical_regions,diagnosis_3class,age; sex; education; icv,265,68,,,,,,,,lower,mean_abs_z,9.287420263601454,,,,,"AD shows normative deviation in cortical regional volume, most prominently in temporal and frontal regions, relative to the CN reference.","AD shows normative deviation in cortical regional volume, most prominently in temporal and frontal regions, relative to the CN reference.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative deviation|normative deviation|diagnosis 3class|volume|nan|lower|ad shows normative deviation in cortical regional volume most prominently in temporal and frontal regions relative to the cn reference,4,claim_level:normative_deviation,58,main_expert
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_lhCortexVol,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,lhCortexVol,,global_brain_volume,global_brain_volume,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in lhCortexVol subcortical volume relative to the CN reference.,AD shows normative deviation in lhCortexVol subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|lhcortexvol|lower|ad shows normative deviation in lhcortexvol subcortical volume relative to the cn reference,4,claim_level:normative_atomic_roi,59,main_expert
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_MCI_SegmentedTotalIntracranialVol,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,602,64,SegmentedTotalIntracranialVol,,global_brain_volume,global_brain_volume,,,,lower,mean_z,-9.338417726177305,-9.338417726177305,,,,MCI shows normative deviation in SegmentedTotalIntracranialVol subcortical volume relative to the CN reference.,MCI shows normative deviation in SegmentedTotalIntracranialVol subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|segmentedtotalintracranialvol|lower|mci shows normative deviation in segmentedtotalintracranialvol subcortical volume relative to the cn reference,4,claim_level:normative_atomic_roi,60,main_expert
